Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
1, 1,2.47513e+09,1941.27,3.4295e+08,7.54236e+06,1.87878e+06,7.14639e+06,4.50297e+08,3.18371e+08,2.5535e+08
2, 1,2.20956e+09,1785.43,3.19893e+08,6.70625e+06,1.74191e+06,6.32745e+06,4.08785e+08,2.92418e+08,2.3257e+08
3, 1,1.96417e+09,1553.44,2.97623e+08,5.92911e+06,1.61504e+06,5.68731e+06,3.73235e+08,2.68762e+08,2.12679e+08
4, 1,1.88715e+09,1365.94,2.91115e+08,5.15068e+06,1.48933e+06,5.15795e+06,3.44949e+08,2.48859e+08,1.96474e+08
5, 1,1.85244e+09,831.939,2.69571e+08,5.37331e+06,1.54774e+06,5.35557e+06,3.61745e+08,2.59189e+08,2.08762e+08
6, 1,1.90686e+09,1667.69,2.64401e+08,7.16761e+06,1.63922e+06,6.36448e+06,4.42569e+08,2.98462e+08,2.55207e+08
7, 1,1.99231e+09,4625.84,2.59769e+08,8.49558e+06,1.74372e+06,7.06631e+06,4.96836e+08,3.27518e+08,2.8249e+08
8, 1,2.07782e+09,7514.94,2.57578e+08,9.98365e+06,1.91803e+06,8.11169e+06,5.58309e+08,3.66674e+08,3.15085e+08
9, 1,2.15578e+09,10755,2.61563e+08,1.12811e+07,2.31579e+06,9.50308e+06,6.29536e+08,4.2438e+08,3.5981e+08
10, 1,2.26044e+09,16150.4,2.67246e+08,1.0261e+07,2.15315e+06,8.67493e+06,5.6932e+08,3.85476e+08,3.24843e+08
11, 1,2.28749e+09,21065.2,2.69373e+08,9.34055e+06,2.00512e+06,7.91809e+06,5.16401e+08,3.51678e+08,2.9389e+08
12, 1,2.18696e+09,24337.4,2.62127e+08,8.496e+06,1.87233e+06,7.21472e+06,4.66269e+08,3.21513e+08,2.65323e+08
13, 2,1.99297e+09,28080.1,2.41833e+08,7.73104e+06,1.75085e+06,6.52944e+06,4.22124e+08,2.94198e+08,2.40747e+08
14, 2,1.73693e+09,30796.1,2.14881e+08,7.01148e+06,1.63587e+06,5.88897e+06,3.83476e+08,2.6993e+08,2.19339e+08
15, 2,1.57244e+09,32248.2,1.93208e+08,6.29002e+06,1.52899e+06,5.15663e+06,3.49223e+08,2.48704e+08,2.00885e+08
16, 2,1.55117e+09,33329.1,1.81033e+08,5.53926e+06,1.42929e+06,4.57357e+06,3.23515e+08,2.31257e+08,1.85811e+08
17, 2,1.5874e+09,46309.2,1.77395e+08,6.38753e+06,1.47028e+06,4.85024e+06,3.41494e+08,2.37563e+08,1.96884e+08
18, 2,1.69423e+09,66060,1.79138e+08,8.87893e+06,1.71221e+06,6.12172e+06,4.24811e+08,2.64686e+08,2.3989e+08
19, 2,1.7977e+09,87330.3,1.87343e+08,9.93586e+06,1.86105e+06,7.03459e+06,4.78964e+08,2.86727e+08,2.70614e+08
20, 2,1.91737e+09,110402,1.98007e+08,1.10987e+07,2.04332e+06,7.4569e+06,5.40769e+08,3.18786e+08,3.06014e+08
21, 2,2.01136e+09,166824,2.10578e+08,1.16734e+07,2.66445e+06,8.34102e+06,6.12599e+08,3.75165e+08,3.57052e+08
22, 2,2.09846e+09,258246,2.24924e+08,1.06735e+07,2.4983e+06,7.76105e+06,5.51073e+08,3.40745e+08,3.25767e+08
23, 2,2.14221e+09,356862,2.32877e+08,9.77259e+06,2.34713e+06,7.16391e+06,4.98265e+08,3.11057e+08,2.9797e+08
24, 2,2.09572e+09,466211,2.35635e+08,8.93569e+06,2.20621e+06,6.62033e+06,4.50929e+08,2.85488e+08,2.72986e+08
25, 3,1.95348e+09,484798,2.34083e+08,8.14946e+06,2.07363e+06,6.12281e+06,4.08518e+08,2.6102e+08,2.49954e+08
26, 3,1.75514e+09,469572,2.24723e+08,7.39322e+06,1.94028e+06,5.656e+06,3.70161e+08,2.37989e+08,2.28458e+08
27, 3,1.6407e+09,36040,2.09766e+08,6.62416e+06,1.8113e+06,5.20921e+06,3.35896e+08,2.18735e+08,2.09741e+08
28, 3,1.63349e+09,21881.7,2.01604e+08,5.82885e+06,1.69173e+06,4.75e+06,3.07949e+08,2.02914e+08,1.94088e+08
29, 3,1.67684e+09,0,1.98301e+08,6.2753e+06,1.77697e+06,5.22364e+06,3.28725e+08,2.10998e+08,2.07025e+08
30, 3,1.78235e+09,0,1.98599e+08,9.04464e+06,2.22964e+06,6.64344e+06,4.16921e+08,2.44116e+08,2.5462e+08
31, 3,1.90037e+09,0,2.0242e+08,1.10331e+07,2.37928e+06,7.66677e+06,4.77583e+08,2.71498e+08,2.89797e+08
32, 3,2.03141e+09,0,2.08546e+08,1.23586e+07,2.39309e+06,9.22265e+06,5.46142e+08,3.09607e+08,3.30743e+08
33, 3,2.12189e+09,0,2.19259e+08,1.29286e+07,3.05533e+06,1.08529e+07,6.25244e+08,3.69088e+08,3.85513e+08
34, 3,2.24211e+09,0,2.30066e+08,1.15735e+07,2.78432e+06,1.00213e+07,5.67792e+08,3.3969e+08,3.49732e+08
35, 3,2.31997e+09,0,2.37369e+08,1.04497e+07,2.55048e+06,9.26908e+06,5.16725e+08,3.13813e+08,3.17531e+08
36, 3,2.27673e+09,0,2.39221e+08,9.46961e+06,2.3516e+06,8.57681e+06,4.70652e+08,2.8876e+08,2.8843e+08
37, 4,2.13173e+09,0,2.31702e+08,8.59655e+06,2.18078e+06,7.93379e+06,4.26201e+08,2.65948e+08,2.62361e+08
38, 4,1.90627e+09,0,2.13197e+08,7.78798e+06,2.02193e+06,7.32958e+06,3.86684e+08,2.45634e+08,2.3931e+08
39, 4,1.7536e+09,0,1.95494e+08,6.97297e+06,1.87357e+06,6.73009e+06,3.5189e+08,2.27536e+08,2.19132e+08
40, 4,1.72419e+09,0,1.88233e+08,6.11877e+06,1.73366e+06,6.10073e+06,3.22862e+08,2.12378e+08,2.02873e+08
41, 4,1.76284e+09,0,1.81262e+08,6.93313e+06,2.01607e+06,6.09238e+06,3.44401e+08,2.21501e+08,2.1481e+08
42, 4,1.87405e+09,0,1.83393e+08,9.498e+06,2.79396e+06,7.3073e+06,4.32085e+08,2.55858e+08,2.60927e+08
43, 4,2.00524e+09,0,1.85834e+08,1.07979e+07,3.62771e+06,8.60837e+06,4.90343e+08,2.82775e+08,2.94159e+08
44, 4,2.13407e+09,0,1.88283e+08,1.24952e+07,5.61488e+06,9.53674e+06,5.59614e+08,3.23194e+08,3.32424e+08
45, 4,2.23585e+09,0,1.98053e+08,1.35363e+07,6.27023e+06,1.01046e+07,6.42548e+08,3.83697e+08,3.8213e+08
46, 4,2.34743e+09,0,2.08585e+08,1.21494e+07,4.66616e+06,8.97325e+06,5.80081e+08,3.53464e+08,3.47253e+08
47, 4,2.39346e+09,0,2.19361e+08,1.09057e+07,3.84358e+06,8.04644e+06,5.26111e+08,3.24749e+08,3.16028e+08
48, 4,2.31607e+09,0,2.19287e+08,9.76876e+06,3.24643e+06,7.2339e+06,4.77904e+08,2.97907e+08,2.88502e+08
49, 5,2.13476e+09,0,2.10299e+08,8.73763e+06,2.75809e+06,6.49225e+06,4.33995e+08,2.73256e+08,2.63044e+08
50, 5,1.89263e+09,0,1.95315e+08,7.80316e+06,2.36085e+06,5.8294e+06,3.94904e+08,2.51139e+08,2.40434e+08
51, 5,1.73878e+09,0,1.80253e+08,6.90644e+06,2.03967e+06,5.19967e+06,3.61036e+08,2.32164e+08,2.20673e+08
52, 5,1.72161e+09,0,1.74379e+08,5.98338e+06,1.7875e+06,4.60335e+06,3.33124e+08,2.16915e+08,2.03983e+08
53, 5,1.76865e+09,0,1.70681e+08,6.38167e+06,1.82802e+06,4.7332e+06,3.55035e+08,2.25197e+08,2.1684e+08
54, 5,1.87198e+09,0,1.71539e+08,8.37688e+06,2.09191e+06,5.67515e+06,4.41838e+08,2.60528e+08,2.66328e+08
55, 5,1.97839e+09,0,1.7897e+08,9.64828e+06,2.21558e+06,6.76348e+06,4.98928e+08,2.8696e+08,3.00228e+08
56, 5,2.10428e+09,0,1.84679e+08,1.10205e+07,2.41653e+06,7.92751e+06,5.64567e+08,3.20337e+08,3.42549e+08
57, 5,2.194e+09,0,1.93264e+08,1.21661e+07,2.87808e+06,9.44847e+06,6.43163e+08,3.82433e+08,3.92824e+08
58, 5,2.29832e+09,0,2.06223e+08,1.11222e+07,2.65253e+06,8.53897e+06,5.83363e+08,3.50993e+08,3.56751e+08
59, 5,2.3378e+09,0,2.15769e+08,1.01464e+07,2.45237e+06,7.74219e+06,5.30435e+08,3.22936e+08,3.24962e+08
60, 5,2.26291e+09,0,2.16014e+08,9.22248e+06,2.26508e+06,7.02617e+06,4.83455e+08,2.98258e+08,2.96192e+08
61, 6,2.08751e+09,0,2.06449e+08,8.35057e+06,2.0945e+06,6.3804e+06,4.40861e+08,2.75885e+08,2.70583e+08
62, 6,1.87553e+09,0,1.92106e+08,7.51984e+06,1.94161e+06,5.7689e+06,4.01803e+08,2.54748e+08,2.4653e+08
63, 6,1.72169e+09,0,1.77376e+08,6.71022e+06,1.79848e+06,5.1945e+06,3.6838e+08,2.36026e+08,2.25847e+08
64, 6,1.70414e+09,0,1.69548e+08,5.86301e+06,1.64115e+06,4.63096e+06,3.40607e+08,2.1998e+08,2.08622e+08
65, 6,1.73828e+09,0,1.62801e+08,6.23262e+06,1.69321e+06,4.94986e+06,3.64106e+08,2.30865e+08,2.23745e+08
66, 6,1.83088e+09,0,1.60159e+08,8.39952e+06,1.92226e+06,6.26502e+06,4.55994e+08,2.65269e+08,2.72119e+08
67, 6,1.9529e+09,0,1.59946e+08,9.74056e+06,2.29502e+06,7.28008e+06,5.18271e+08,2.91311e+08,3.03851e+08
68, 6,2.06516e+09,0,1.62951e+08,1.08946e+07,2.96471e+06,8.37997e+06,5.90643e+08,3.30612e+08,3.44481e+08
69, 6,2.1525e+09,0,1.68566e+08,1.1235e+07,3.92117e+06,9.16046e+06,6.83426e+08,3.87339e+08,3.97468e+08
70, 6,2.25182e+09,0,1.73817e+08,1.01354e+07,3.56563e+06,8.22712e+06,6.24017e+08,3.53383e+08,3.61842e+08
71, 6,2.30279e+09,0,1.77665e+08,9.20153e+06,3.22709e+06,7.42005e+06,5.68975e+08,3.22516e+08,3.30068e+08
72, 6,2.24647e+09,0,1.78065e+08,8.34491e+06,2.92028e+06,6.71401e+06,5.19235e+08,2.94961e+08,3.01221e+08
73, 7,2.08221e+09,0,1.7101e+08,7.546e+06,2.65538e+06,6.06973e+06,4.7426e+08,2.69891e+08,2.74652e+08
74, 7,1.85627e+09,0,1.61429e+08,6.78304e+06,2.41464e+06,5.48687e+06,4.33946e+08,2.47541e+08,2.50954e+08
75, 7,1.7082e+09,0,1.51199e+08,6.01377e+06,2.19657e+06,4.92039e+06,3.97416e+08,2.2768e+08,2.30105e+08
76, 7,1.69204e+09,0,1.47045e+08,5.21429e+06,1.98968e+06,4.35016e+06,3.67094e+08,2.10496e+08,2.11664e+08
77, 7,1.71591e+09,0,1.4809e+08,5.74815e+06,2.04593e+06,4.42935e+06,3.92758e+08,2.19056e+08,2.23812e+08
78, 7,1.80644e+09,0,1.50214e+08,7.98012e+06,2.09025e+06,5.28322e+06,4.94182e+08,2.55466e+08,2.74207e+08
79, 7,1.91961e+09,0,1.55697e+08,9.19178e+06,2.28081e+06,6.19641e+06,5.61769e+08,2.86039e+08,3.10857e+08
80, 7,2.05381e+09,0,1.62598e+08,1.09901e+07,2.43538e+06,7.06321e+06,6.41967e+08,3.26959e+08,3.57303e+08
81, 7,2.14486e+09,0,1.73136e+08,1.26709e+07,2.82241e+06,7.99999e+06,7.31931e+08,3.91033e+08,4.17413e+08
82, 7,2.25973e+09,0,1.85618e+08,1.15787e+07,2.56845e+06,7.38202e+06,6.67195e+08,3.60933e+08,3.80393e+08
83, 7,2.33861e+09,0,1.94261e+08,1.05577e+07,2.3302e+06,6.81973e+06,6.08319e+08,3.32809e+08,3.47129e+08
84, 7,2.29642e+09,0,1.97672e+08,9.62074e+06,2.08885e+06,6.29911e+06,5.54428e+08,3.06202e+08,3.1717e+08
85, 8,2.15209e+09,0,1.9624e+08,8.73135e+06,1.87452e+06,5.81872e+06,5.0553e+08,2.82176e+08,2.89672e+08
86, 8,1.90234e+09,0,1.88261e+08,7.87693e+06,1.6979e+06,5.36855e+06,4.60854e+08,2.60919e+08,2.64659e+08
87, 8,1.74564e+09,0,1.77353e+08,7.02144e+06,1.54499e+06,4.93189e+06,4.22124e+08,2.42053e+08,2.43017e+08
88, 8,1.72472e+09,0,1.73734e+08,6.1478e+06,1.41039e+06,4.45247e+06,3.89394e+08,2.2639e+08,2.25114e+08
89, 8,1.7631e+09,0,1.77873e+08,6.73357e+06,1.3288e+06,4.94847e+06,4.11284e+08,2.35733e+08,2.3985e+08
90, 8,1.85109e+09,0,1.85146e+08,8.94133e+06,1.30857e+06,6.37122e+06,5.06194e+08,2.75432e+08,2.9158e+08
91, 8,1.98169e+09,0,1.95141e+08,9.71567e+06,1.53877e+06,7.61062e+06,5.65295e+08,3.06856e+08,3.26604e+08
92, 8,2.0877e+09,0,2.0708e+08,1.05383e+07,1.62669e+06,8.86047e+06,6.3425e+08,3.50294e+08,3.67253e+08
93, 8,2.17239e+09,0,2.21941e+08,1.20302e+07,2.02734e+06,9.64992e+06,7.05663e+08,4.20043e+08,4.21542e+08
94, 8,2.27521e+09,0,2.35701e+08,1.10081e+07,1.80383e+06,8.80499e+06,6.37208e+08,3.87382e+08,3.84857e+08
95, 8,2.32025e+09,0,2.43819e+08,1.00681e+07,1.62522e+06,8.02481e+06,5.77777e+08,3.57754e+08,3.5013e+08
96, 8,2.2392e+09,0,2.47621e+08,9.20293e+06,1.47214e+06,7.3103e+06,5.24603e+08,3.29485e+08,3.18249e+08
97, 9,2.04495e+09,0,2.44776e+08,8.38756e+06,1.3477e+06,6.66937e+06,4.7818e+08,3.03869e+08,2.89764e+08
98, 9,1.77235e+09,0,2.28559e+08,7.59998e+06,1.24257e+06,6.08091e+06,4.36494e+08,2.80312e+08,2.65139e+08
99, 9,1.61595e+09,0,2.12605e+08,6.81183e+06,1.15715e+06,5.52747e+06,3.99974e+08,2.59886e+08,2.42862e+08
100, 9,1.6032e+09,0,2.06842e+08,5.92703e+06,1.07743e+06,4.9679e+06,3.68925e+08,2.42659e+08,2.24256e+08
101, 9,1.64415e+09,0,2.10907e+08,6.44394e+06,1.16812e+06,5.39136e+06,3.89721e+08,2.52516e+08,2.37528e+08
102, 9,1.74133e+09,0,2.10162e+08,8.58595e+06,1.47002e+06,6.9087e+06,4.82535e+08,2.92226e+08,2.84684e+08
103, 9,1.82811e+09,0,2.15983e+08,9.74912e+06,1.84806e+06,8.27677e+06,5.3823e+08,3.21156e+08,3.15418e+08
104, 9,1.93442e+09,0,2.22679e+08,1.00682e+07,2.32146e+06,9.48967e+06,5.99174e+08,3.66491e+08,3.59906e+08
105, 9,2.03708e+09,0,2.31875e+08,1.06499e+07,2.90129e+06,1.09458e+07,6.66599e+08,4.2882e+08,4.0575e+08
106, 9,2.1371e+09,0,2.45672e+08,9.80495e+06,2.57447e+06,9.94132e+06,6.01e+08,3.92714e+08,3.69474e+08
107, 9,2.18483e+09,0,2.54876e+08,8.98515e+06,2.30059e+06,8.92976e+06,5.43529e+08,3.59375e+08,3.37161e+08
108, 9,2.15603e+09,0,2.57767e+08,8.21484e+06,2.05014e+06,8.0554e+06,4.91356e+08,3.29624e+08,3.06864e+08
109, 10,2.01533e+09,0,2.52123e+08,7.47381e+06,1.82939e+06,7.26767e+06,4.44509e+08,3.02032e+08,2.79395e+08
110, 10,1.78047e+09,0,2.36024e+08,6.72704e+06,1.62873e+06,6.5359e+06,4.01742e+08,2.77387e+08,2.54665e+08
111, 10,1.61224e+09,0,2.17397e+08,5.97469e+06,1.45941e+06,5.89643e+06,3.64479e+08,2.55357e+08,2.33107e+08
112, 10,1.60235e+09,0,2.08471e+08,5.2129e+06,1.31678e+06,5.25722e+06,3.3372e+08,2.36934e+08,2.15876e+08
113, 10,1.64013e+09,0,2.07737e+08,5.86487e+06,1.34035e+06,5.57954e+06,3.50998e+08,2.44514e+08,2.28717e+08
114, 10,1.73045e+09,0,2.08022e+08,7.8863e+06,1.48389e+06,7.10248e+06,4.34451e+08,2.78189e+08,2.80488e+08
115, 10,1.84432e+09,0,2.12232e+08,8.83232e+06,1.71059e+06,7.90047e+06,4.90909e+08,3.06684e+08,3.14466e+08
116, 10,1.97302e+09,0,2.21804e+08,1.01581e+07,1.94422e+06,9.15469e+06,5.61361e+08,3.47278e+08,3.56743e+08
117, 10,2.09823e+09,0,2.3556e+08,1.19113e+07,2.8173e+06,1.02345e+07,6.36572e+08,4.05157e+08,4.10364e+08
118, 10,2.21412e+09,0,2.50583e+08,1.08072e+07,2.53345e+06,9.39805e+06,5.7369e+08,3.70458e+08,3.7307e+08
119, 10,2.27661e+09,0,2.57935e+08,9.78316e+06,2.28711e+06,8.53088e+06,5.21414e+08,3.38745e+08,3.39703e+08
