GridcellIndex,IsMarine,GetRealm,GetLatitudeIndex,GetLongitudeIndex,GetCellArea,GetGridcellRealm,GetGridcellLandMask,AvailableWater,GetGridcellHanpp,TemperatureRange,Temp,GroundFrost,Precipitation,TerrestrialNPP,Get_Ecto_max,Get_Endo_C_max,Get_Endo_H_max,Get_Endo_O_max,TotalPrecip,Seasonality,BreedingSeason,AnnualTemperature,SDTemperature,ExpTDevWeight,AET,TotalAET,FractionMonthFrost,FractionYearFrost,FractionYearFire
0,0,2,0,0,2142.92,2,1,800,0.0807054,5.63115,6.11475,9.49361,84.6475,0.0925197,50000,200000,1e+06,500000,761.292,0.00689251,0,12.4374,5.1072,0.231558,38.61,694.539,0.306245,0,0
1,0,2,0,1,2142.92,2,1,800,0.1,5.91311,5.53443,11.2379,80.1229,0.122047,50000,200000,1e+06,500000,753.425,0.00919335,0,11.9854,5.22224,0.23342,37.1882,682.235,0.362512,0,0
2,0,2,0,2,2142.92,2,1,800,0.1,6.10164,4.96885,12.8667,77.9672,0.0925197,50000,200000,1e+06,500000,759.957,0.00674415,0,11.5708,5.32435,0.238957,36.11,670.513,0.415056,0,0
3,0,2,0,3,2142.92,2,1,800,0.1,6.2082,4.80984,13.3938,79.1115,0.151575,50000,200000,1e+06,500000,783.377,0.00787804,0,11.4958,5.40551,0.238725,36.0268,671.984,0.432057,0,0
4,0,2,0,4,2142.92,2,1,800,0.1,6.21311,4.35082,14.5682,83.2836,0.240157,50000,200000,1e+06,500000,840.997,0.0073832,0,11.1,5.50304,0.234899,35.4769,666.455,0.469942,0.242827,0
5,0,2,0,5,2142.92,2,1,800,0.1,6.32951,3.67869,16.3934,79.4607,0.181102,50000,200000,1e+06,500000,858.166,0.00613579,0,10.5393,5.57393,0.236269,33.9265,650.91,0.528821,0.378812,0
6,0,2,0,6,2142.92,2,1,800,0.1,6.44918,3.39508,17.2439,71.4672,0.122047,50000,200000,1e+06,500000,836.657,0.00399124,0,10.3012,5.64517,0.234077,33.2805,644.755,0.556256,0.388223,0
7,0,2,0,7,2142.92,2,1,800,0.1,6.76557,3.21311,18.0834,60.7279,0.0925197,50000,200000,1e+06,500000,798.923,0.00401401,0,10.2758,5.68479,0.242253,33.0648,645.569,0.583337,0.392331,0
8,0,2,0,8,2142.92,2,1,800,0.1,7.18525,3.52951,17.8162,53.3066,0.0334646,50000,200000,1e+06,500000,770.559,0.00223714,0,10.6234,5.69979,0.242492,33.7916,658.861,0.574717,0.388658,0
9,0,2,0,9,2142.92,2,1,800,0.1,6.71311,3.14918,18.1356,57.9918,0.122047,50000,200000,1e+06,500000,815.441,0.00425853,0,10.4411,5.84274,0.244098,32.9029,655.743,0.585019,0.390474,0
10,0,2,0,10,2142.92,2,1,800,0.1,5.92951,2.66557,18.3521,64.5705,0.0629921,50000,200000,1e+06,500000,867.32,0.00181006,0,10.2652,6.07166,0.248155,31.7731,653.169,0.592004,0.388658,0
11,0,2,0,11,2142.92,2,1,800,0.1,5.22951,2.75246,17.3067,69.4148,0.00393701,50000,200000,1e+06,500000,874.107,0.000298552,0,10.7149,6.25887,0.259139,32.0772,672.481,0.558281,0.372596,0
12,0,2,0,12,2142.92,2,1,800,0.1,5.11639,2.93115,16.7489,70.7082,0.0334646,50000,200000,1e+06,500000,866.697,0.0012378,0,10.9817,6.30738,0.259044,32.5273,682.128,0.540286,0.366225,0
13,0,2,0,13,2142.92,2,1,700,0.1,5.13115,0.890164,21.5498,93.0328,0.00393701,50000,200000,1e+06,500000,1086.35,0.000153327,0,8.4235,6.17405,0.233075,27.992,583.321,0.695156,0.472165,0
14,0,2,1,0,2123.55,2,1,800,0.1,5.55082,5.39016,11.1541,83.8902,0.122047,50000,200000,1e+06,500000,764.73,0.00824029,0,11.6469,5.10546,0.228115,37.4503,668.317,0.35981,0,0
15,0,2,1,1,2123.55,2,1,800,0.0874116,5.73443,5.22623,11.7646,75.0984,0.0925197,50000,200000,1e+06,500000,727.202,0.00695369,0,11.5788,5.21045,0.22817,36.1387,664.53,0.379503,0,0
16,0,2,1,2,2123.55,2,1,800,0.0548821,5.92951,4.87049,12.9061,70.7049,0.0629921,50000,200000,1e+06,500000,701.492,0.00535207,0,11.419,5.30824,0.235345,34.8596,658.2,0.416325,0,0
17,0,2,1,3,2123.55,2,1,800,0.1,5.92951,5.01148,12.5495,69.018,0.0629921,50000,200000,1e+06,500000,699.339,0.00447615,0,11.6552,5.41998,0.233107,34.7283,668.537,0.404823,0,0
18,0,2,1,4,2123.55,2,1,800,0.1,5.93771,4.74426,13.2362,69.6311,0.122047,50000,200000,1e+06,500000,714.864,0.00699853,0,11.5516,5.48897,0.239562,34.6646,669.357,0.426975,0,0
19,0,2,1,5,2123.55,2,1,800,0.1,5.95574,4.38525,14.1774,67.2443,0.0334646,50000,200000,1e+06,500000,741.369,0.00252076,0,11.3175,5.56527,0.242204,34.7004,668.999,0.457335,0.237709,0
20,0,2,1,6,2123.55,2,1,800,0.1,6.06721,4.32623,14.4618,62.6541,0.0629921,50000,200000,1e+06,500000,736.523,0.00419452,0,11.2955,5.64981,0.237051,34.5519,672.598,0.46651,0.242372,0
21,0,2,1,7,2123.55,2,1,800,0.1,6.29016,4.03934,15.4425,58.9311,0.0334646,50000,200000,1e+06,500000,733.841,0.00228679,0,11.1045,5.69824,0.239976,34.278,669.108,0.498144,0.300362,0
22,0,2,1,8,2123.55,2,1,800,0.1,6.50984,3.94426,15.949,54.4344,0.0925197,50000,200000,1e+06,500000,723.598,0.00424801,0,11.1601,5.7481,0.246247,33.9076,672.092,0.514484,0.368393,0
23,0,2,1,9,2123.55,2,1,800,0.1,6.22951,3.54918,16.5933,58.2229,0.122047,50000,200000,1e+06,500000,756.367,0.00451434,0,10.8679,5.87207,0.243533,33.6449,666.139,0.535267,0.375101,0
24,0,2,1,10,2123.55,2,1,800,0.1,5.73607,2.63443,18.2436,65.9574,0.122047,50000,200000,1e+06,500000,829.49,0.00467783,0,10.2085,6.05313,0.247942,31.6491,648.01,0.588503,0.389569,0
25,0,2,1,11,2123.55,2,1,800,0.1,5.23934,2.93279,16.897,65.4574,0.0334646,50000,200000,1e+06,500000,803.161,0.00232909,0,10.8898,6.24702,0.257138,32.4533,673.439,0.545066,0.369016,0
26,0,2,1,12,2123.55,2,1,800,0.1,5.23115,3.01967,16.6856,66.9803,0.0334646,50000,200000,1e+06,500000,824.925,0.00173931,0,11.1559,6.33262,0.261914,32.7286,686.435,0.538244,0.362662,0
27,0,2,1,13,2123.55,2,1,800,0.1,5.22131,1.78197,19.7067,89.0016,0.0334646,50000,200000,1e+06,500000,1036.32,0.00127255,0,9.55874,6.20389,0.245255,29.8882,628.859,0.635701,0.400413,0
28,0,2,2,0,2104.01,2,1,800,0.0295303,5.68197,5.47869,11.0872,72.7148,0.0925197,50000,200000,1e+06,500000,684.669,0.0070003,0,11.6787,5.10968,0.223735,35.5749,657.914,0.357652,0,0
29,0,2,2,1,2104.01,2,1,800,0.0249216,5.76393,5.41475,11.3418,66.2148,0.0629921,50000,200000,1e+06,500000,649.649,0.00467222,0,11.7358,5.21029,0.224848,34.2917,649.651,0.365865,0,0
30,0,2,2,2,2104.01,2,1,800,0.1,5.64098,5.1623,11.8069,64.7852,0.0925197,50000,200000,1e+06,500000,656.769,0.00650609,0,11.6141,5.29833,0.228643,34.1401,654.701,0.380867,0,0
31,0,2,2,3,2104.01,2,1,800,0.1,5.43934,5.00656,11.9616,62.6,0.0334646,50000,200000,1e+06,500000,655.975,0.00256063,0,11.6195,5.38492,0.232347,33.6773,655.976,0.385859,0,0
32,0,2,2,4,2104.01,2,1,800,0.1,5.55902,4.74098,12.7646,61.7016,0.0334646,50000,200000,1e+06,500000,659.739,0.00228679,0,11.4908,5.46648,0.235423,33.5189,658.586,0.411761,0,0
33,0,2,2,5,2104.01,2,1,800,0.1,5.56721,4.57705,13.1905,60.4279,0.0334646,50000,200000,1e+06,500000,665.941,0.00245523,0,11.4874,5.57262,0.238544,33.3808,663.14,0.4255,0.22867,0
34,0,2,2,6,2104.01,2,1,800,0.1,5.58689,4.42623,13.5972,61.1295,0.122047,50000,200000,1e+06,500000,697.464,0.00609996,0,11.4246,5.65117,0.238154,33.8712,669.896,0.43862,0.233165,0
35,0,2,2,7,2104.01,2,1,800,0.1,5.81803,4.13279,14.6238,60.6574,0.0334646,50000,200000,1e+06,500000,710.39,0.00258398,0,11.2119,5.70419,0.239091,33.7916,668.002,0.471735,0.243319,0
36,0,2,2,8,2104.01,2,1,800,0.1,5.94754,3.72459,15.8103,60.2377,0.0925197,50000,200000,1e+06,500000,731.492,0.0041968,0,10.8428,5.7482,0.238729,33.6099,659.662,0.510011,0.367075,0
37,0,2,2,9,2104.01,2,1,800,0.1,5.86066,3.21967,16.9789,62.1016,0.0925197,50000,200000,1e+06,500000,756.762,0.0033962,0,10.5478,5.87718,0.242946,32.9365,652.082,0.547705,0.37706,0
38,0,2,2,10,2104.01,2,1,800,0.1,5.5541,2.31803,18.7934,73.2279,0.0925197,50000,200000,1e+06,500000,842.341,0.00348691,0,9.73443,5.99273,0.239543,30.8436,628.537,0.60624,0.396864,0
39,0,2,2,11,2104.01,2,1,800,0.1,5.23115,2.61639,17.6821,67.3672,0.0334646,50000,200000,1e+06,500000,788.831,0.00191895,0,10.4225,6.18091,0.250194,31.6246,652.475,0.570391,0.379248,0
40,0,2,2,12,2104.01,2,1,800,0.1,5.10656,2.81148,17.0577,68.1623,0.00393701,50000,200000,1e+06,500000,807.518,0.000272331,0,10.8351,6.28619,0.255573,32.136,670.617,0.550249,0.368976,0
41,0,2,2,13,2104.01,2,1,800,0.1,5.39016,2.47705,18.2308,87.2475,0.00393701,50000,200000,1e+06,500000,998.452,0.000240848,0,10.5071,6.20847,0.263173,31.5736,667.79,0.588091,0.375513,0
42,0,2,3,0,2084.32,2,1,300,0.00524451,5.6918,5.45574,11.1739,67.2016,0.00393701,50000,200000,1e+06,500000,660.092,0.000279759,0,11.4936,5.01005,0.219382,35.8302,606.99,0.360449,0,0
43,0,2,3,1,2084.32,2,1,800,0.1,5.67869,5.27869,11.5598,64.3787,0.00393701,50000,200000,1e+06,500000,648.316,0.000280938,0,11.4801,5.14809,0.221157,34.4084,647.525,0.372898,0,0
44,0,2,3,2,2084.32,2,1,800,0.1,5.65574,4.81639,12.6889,66.8967,0.0334646,50000,200000,1e+06,500000,671.956,0.00190284,0,11.2689,5.25913,0.230613,34.1312,647.557,0.409318,0,0
45,0,2,3,3,2084.32,2,1,800,0.0926935,5.25574,4.66066,12.5687,62.3836,0.00393701,50000,200000,1e+06,500000,649.649,0.000282127,0,11.2149,5.33127,0.232185,33.3743,643.462,0.405442,0,0
46,0,2,3,4,2084.32,2,1,800,0.0745459,5.39672,4.49016,13.1643,58.118,0.00393701,50000,200000,1e+06,500000,628.197,0.000337041,0,11.1973,5.41864,0.235909,32.1425,628.203,0.424654,0,0
47,0,2,3,5,2084.32,2,1,800,0.1,5.49672,4.43607,13.4307,55.0984,0.0629921,50000,200000,1e+06,500000,622.951,0.00354022,0,11.2589,5.52808,0.234254,31.4836,622.961,0.433247,0.232464,0
48,0,2,3,6,2084.32,2,1,800,0.1,5.42951,4.37377,13.5125,55.2672,0.0334646,50000,200000,1e+06,500000,643.249,0.00215627,0,11.3689,5.61697,0.239969,32.2438,643.255,0.435886,0.232233,0
49,0,2,3,7,2084.32,2,1,800,0.1,5.34918,4.38361,13.398,54.8328,0.00393701,50000,200000,1e+06,500000,653.741,0.000280348,0,11.3995,5.67357,0.23621,32.6423,653.745,0.432195,0.231564,0
50,0,2,3,8,2084.32,2,1,800,0.1,5.47377,4.08197,14.2964,56.6459,0.00393701,50000,200000,1e+06,500000,664.762,0.000269578,0,11.2299,5.72752,0.241504,32.8546,662.53,0.461174,0.239492,0
51,0,2,3,9,2084.32,2,1,800,0.1,5.4541,3.67049,15.3133,57.4197,0.00393701,50000,200000,1e+06,500000,683.59,0.000334504,0,10.9673,5.83731,0.243098,32.4739,657.85,0.493977,0.299112,0
52,0,2,3,10,2084.32,2,1,800,0.1,5.54262,2.86885,17.4377,65.9508,0.00393701,50000,200000,1e+06,500000,771.274,0.00029074,0,10.2616,5.94365,0.240637,32.117,641.779,0.562507,0.380304,0
53,0,2,3,11,2084.32,2,1,800,0.1,5.42787,2.4623,18.3036,70.5328,0.0334646,50000,200000,1e+06,500000,817.289,0.00181159,0,10.0762,6.07304,0.24441,31.219,639.514,0.590439,0.385174,0
54,0,2,3,12,2084.32,2,1,800,0.1,5.30164,2.17377,18.8285,82.1721,-0.0255906,50000,200000,1e+06,500000,893.88,0,0,9.84604,6.11576,0.244909,30.6018,636.616,0.607372,0.392574,0
55,0,2,3,13,2084.32,2,1,800,0.1,5.38033,2.47213,18.2028,84.7689,0.00393701,50000,200000,1e+06,500000,938.93,0.000214846,0,10.2626,6.1443,0.251018,31.3949,655.314,0.587187,0.382575,0
56,0,2,4,0,2064.45,2,1,800,0.1,5.39672,5.01475,11.8684,78.7262,0.0334646,50000,200000,1e+06,500000,744.026,0.00205463,0,10.8224,4.88129,0.212323,36.7782,639.085,0.38285,0,0
57,0,2,4,1,2064.45,2,1,800,0.1,5.46721,4.64918,12.8587,78.2639,0.00393701,50000,200000,1e+06,500000,753.661,0.000252239,0,10.5801,4.98184,0.213502,35.9779,633.702,0.414796,0,0
58,0,2,4,2,2064.45,2,1,800,0.1,5.45574,4.78033,12.5193,67.8295,0.00393701,50000,200000,1e+06,500000,685.802,0.000300571,0,10.9755,5.11341,0.222374,34.8505,639.962,0.40385,0,0
59,0,2,4,3,2064.45,2,1,800,0.1,5.15082,4.21148,13.5649,67.2213,0.00393701,50000,200000,1e+06,500000,690.592,0.000279174,0,10.5474,5.21079,0.224207,34.0619,628.92,0.437578,0.23523,0
60,0,2,4,4,2064.45,2,1,800,0.00863634,5.09672,4.05082,13.918,58.7443,0.00393701,50000,200000,1e+06,500000,628.805,0.000311818,0,10.623,5.33546,0.23079,32.3451,624.39,0.448969,0.237119,0
61,0,2,4,5,2064.45,2,1,700,0.0431414,5.02623,4.18033,13.4846,53.3377,0.00393701,50000,200000,1e+06,500000,592.031,0.000345781,0,10.9847,5.45942,0.237639,30.1308,592.037,0.434987,0.231508,0
62,0,2,4,6,2064.45,2,1,700,0.0470615,4.95574,4.52459,12.5375,54.4607,0.00393701,50000,200000,1e+06,500000,619.402,0.000341355,0,11.3786,5.55776,0.233828,31.3542,619.405,0.404437,0,0
63,0,2,4,7,2064.45,2,1,700,0.1,4.98361,4.64098,12.2746,53.0295,0.00393701,50000,200000,1e+06,500000,610.343,0.000268492,0,11.6687,5.64957,0.238789,30.5093,610.347,0.395955,0,0
64,0,2,4,8,2064.45,2,1,800,0.0217527,5.16557,4.23115,13.5315,53.8311,0.00393701,50000,200000,1e+06,500000,629.731,0.000316256,0,11.3664,5.70753,0.241985,31.1679,629.742,0.436499,0.231721,0
65,0,2,4,9,2064.45,2,1,800,0.1,5.34426,3.82131,14.7821,55.8426,0.00393701,50000,200000,1e+06,500000,656.064,0.00028885,0,11.0187,5.78317,0.239761,32.1145,651.945,0.476843,0.244798,0
66,0,2,4,10,2064.45,2,1,800,0.1,5.52459,3.51311,15.792,62.2016,0.00393701,50000,200000,1e+06,500000,698.798,0.000252717,0,10.8811,5.87246,0.243808,32.4331,654.31,0.509418,0.362625,0
67,0,2,4,11,2064.45,2,1,800,0.1,5.70656,3.10164,17.0523,71.3279,0.00393701,50000,200000,1e+06,500000,783.889,0.000293945,0,10.5015,5.97013,0.237717,32.5196,650.549,0.550074,0.375549,0
68,0,2,4,12,2064.45,2,1,800,0.1,5.68852,2.62295,18.2123,83.4852,0.00393701,50000,200000,1e+06,500000,871.313,0.000233672,0,10.0548,6.01586,0.236491,31.461,640.482,0.587493,0.386511,0
69,0,2,4,13,2064.45,2,1,800,0.1,5.56229,2.36066,18.6726,84.5131,0.0334646,50000,200000,1e+06,500000,894.297,0.0015019,0,9.84344,6.02797,0.238184,30.9657,635.293,0.602343,0.391046,0
70,0,2,5,0,2044.43,2,1,300,0.1,5.15738,4.9,11.8434,90.1115,0.122047,50000,200000,1e+06,500000,833.056,0.0040819,0,10.2639,4.65919,0.197381,36.6584,612.772,0.382047,0,0
71,0,2,5,1,2044.43,2,1,800,0.1,5.24754,4.62951,12.6243,81.9148,0.00393701,50000,200000,1e+06,500000,790.415,0.000217297,0,10.2246,4.75571,0.206082,36.0796,624.554,0.407234,0,0
72,0,2,5,2,2044.43,2,1,800,0.1,5.03279,4.55902,12.5331,75.8754,0.0334646,50000,200000,1e+06,500000,757.559,0.00158819,0,10.3325,4.89225,0.208275,35.8889,626.678,0.404294,0,0
73,0,2,5,3,2044.43,2,1,800,0.1,4.85246,4.2918,12.9793,72.5541,-0.0255906,50000,200000,1e+06,500000,730.259,0,0,10.2686,5.03266,0.21219,35.2004,623.887,0.418689,0,0
74,0,2,5,4,2044.43,2,1,800,0.1,4.77705,4.41639,12.5759,60.7902,-0.0255906,50000,200000,1e+06,500000,638.231,0,0,10.7299,5.16592,0.225328,33.5564,628.145,0.405674,0,0
75,0,2,5,5,2044.43,2,1,800,0,4.65902,4.52787,12.1413,55.2049,0.0334646,50000,200000,1e+06,500000,599.08,0.00182032,0,11.1037,5.33137,0.231057,31.2337,599.098,0.391655,0,0
76,0,2,5,6,2044.43,2,1,800,0.0204604,4.39672,4.97705,10.7361,54.4197,0.00393701,50000,200000,1e+06,500000,612.52,0.000261131,0,11.7728,5.49338,0.234034,31.2482,612.536,0.346325,0,0
77,0,2,5,7,2044.43,2,1,700,0.1,4.68525,4.8,11.5154,53.9148,0.00393701,50000,200000,1e+06,500000,621.656,0.000253678,0,11.7266,5.58545,0.23594,31.3732,621.66,0.371465,0,0
78,0,2,5,8,2044.43,2,1,800,0.0841467,5.06557,4.07377,13.8174,55.5295,-0.0255906,50000,200000,1e+06,500000,647.5,0,0,11.0178,5.62742,0.233614,32.5016,647.5,0.445722,0.234749,0
79,0,2,5,9,2044.43,2,1,700,0.0940483,5.34262,3.6623,15.1554,57.118,-0.0255906,50000,200000,1e+06,500000,661.957,0,0,10.7053,5.68774,0.235102,32.1131,638.366,0.488884,0.29693,0
80,0,2,5,10,2044.43,2,1,700,0.0868302,5.61639,3.3541,16.2754,66.4475,-0.0255906,50000,200000,1e+06,500000,731.805,0,0,10.4515,5.76604,0.232464,32.8891,640.307,0.525013,0.37179,0
81,0,2,5,11,2044.43,2,1,800,0.1,5.89508,3.34918,16.6416,77.641,-0.0255906,50000,200000,1e+06,500000,808.026,0,0,10.5149,5.85297,0.230134,33.0264,650.233,0.536827,0.372743,0
82,0,2,5,12,2044.43,2,1,800,0.1,6.06721,2.67705,18.5089,92.1525,-0.0255906,50000,200000,1e+06,500000,915.229,0,0,9.89331,5.93768,0.226291,31.4802,634.602,0.59706,0.390113,0
83,0,2,5,13,2044.43,2,1,800,0.1,5.74754,2.42295,18.7041,88.7918,0.00393701,50000,200000,1e+06,500000,883.949,0.000238692,0,9.70861,5.98352,0.227457,30.9441,627.569,0.603358,0.392091,0
